Encaje,Nombre,Sexo,Edad,Edad (meses),Etapa,Nacimiento,Tamaño,Peso (kg),Raza,Tipo de raza,PPP,Provincia,Zona,Localidad,Protectora,Tipo de protectora,Estado,Urgente,Buena con niños,Esterilizada,Vacunada,Con chip,Duplicada,Origen,Alta,Última revisión,Ficha,Foto,Descripción,Id
11,Chelsie,Hembra,2 años y 3 m,27,Joven,2024-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/chelsie/,https://kerubi.es/wp-content/uploads/2024/05/872a38a7-e822-46d5-a3d8-df881f4454ce.jpg,"CHELSIE? Nuestra preciosa Chelsie es una nena guapísima, cariñosa y de lo más lista e inteligente, que merece un dulce hogar donde ser muy muy feliz ? Chelsie es muy buena, estamos trabajando con ella para su socialización con otros perros y poco a poco va teniendo más amiguetes perrunos ?? Nuestra belleza es activa, enérgica y cruce de labrador. Si quieres conocerla no lo dudes y contáctanos ❤ Fotografía realizada por nuestro gran fotógrafo de confianza Enrique Llacer ? ?655685859✉️ [email protected] Está en Burjassot, Valencia. Se da en adopción chipada, vacunada, desparasitada y esterilizada. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:chelsie
11,Helga,Hembra,2 años y 3 m,27,Joven,2024-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/helga/,https://kerubi.es/wp-content/uploads/2024/05/3f70ecb9-3b17-4e34-93c4-4630139c2176.jpg,"HELGA? ?Esta cachorrina pequeñaja, nacida sobre mayo de 2023 y de carilla preciosa, apareció abandonada hace poquito. Nadie la reclamó, por lo que pasamos a buscarle el hogar que merece. ?Esta preciosidad pesa unos 7-8 kg y se quedará de tamaño peque. Es guapa, buena y un amor de nena. ?Nuestra nena es muy sociable con otros perretes y le encanta estar con ellos y con las personas. ??¿Te animas con ella? ¡¡Te enamorará!! ?655685859 ✉️ [email protected] ?www.protectoraburjassot.com Está en Burjassot, Valencia. Se da en adopción chipada, vacunada, desparasitada y esterilizada. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:helga
10,Rocky,Macho,7 años y 11 m,95,Adulta,2018-09-07,Mediano,,Staffordshire Bull Terrier,De raza,Sí,Valencia,Provincia vecina,Valencia,Akira Animal Sanctuary,,Disponible,No,,Sí,Sí,Sí,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/rocky-4/,https://kerubi.es/wp-content/uploads/2023/10/rocky.png,"ROCKY BUSCA SU HOGAR DEFINITIVO Rocky está buscando su hogar definitivo; fue adoptado cuando era cachorro, pero desgraciadamente la situación de la familia cambió y tuvo que volver al refugio. La vida en el refugio fue muy estresante para él, por lo que ha estado en una casa de acogida donde la persona de acogida tiene experiencia con su raza, y encontró la vida un poco más fácil que en el refugio. Rocky tiene ahora 5 años, por lo que ha estado en su casa de acogida mucho tiempo y realmente necesita un hogar para siempre si hay alguien por ahí que pueda enamorarse. Es un perro muy cariñoso, ya que le gusta mucho jugar. Recomendamos un hogar donde, si hay niños, sean mayores de 10 años. Rocky ha estado un tiempo en rehabilitación, y en general se lleva bien con otros perros. Rocky puede ser un poco desconfiado con machos demasiado entusiastas, pero con machos tranquilos y todas las hembras está bien. Rocky, sin embargo, no es bueno con los gatos, por lo que necesitará un hogar libre de gatos. Rocky está totalmente vacunado y tiene microchip y pasaporte, por lo que puede viajar si es necesario. Podemos ayudar con los arreglos de transporte si es necesario. Rocky también está castrado. Si desea conocerlo, por favor póngase en contacto con nosotros a través de Whatsapp en +34 657 689 567 o utilizando el formulario de contacto a continuación. Podemos ponerte en contacto directo con sus cuidadores de acogida, que podrán darte información detallada sobre su personalidad y concertar una cita. Esperamos que alguien le dé a Rocky el hogar que se merece; es un perro estupendo y muy guapo a juego.",kerubi:rocky-4
10,Tucco,Macho,10 años y 1 m,121,Senior,2016-07-01,Mediano,,Pitbull,De raza,Sí,Murcia,Provincia vecina,Murcia,ASENA Protectora,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/tucco/,,"Lleva con nosotras ya un año, todo el mundo chulea de su raza y todo el mundo lo quiere, pero nunca nadie sabe conocerlo. Iban a sacrificarlo por ser Pitbull Mejicano (PPP) criado en una cuadra, sin jugar, sin socializarse. Actualmente está en una residencia que nos cuesta 90€/mes. Cada vez que empieza de nuevo un mes, es una cuenta atrás y la factura nos viene muy grande y es una pena que siga en un chenil sin saber lo que es un hogar. Nuestro Tucco es muy amoroso con las personas y nunca ha atacado. Con hembras y cachorros pasa de ellos, pero con machos necesita una presentación. Buscamos una familia que sepa que no es un perro cualquiera, que necesita disciplina y mucho amor.",kerubi:tucco
9,Goku,Macho,7 años y 9 m,93,Adulta,2018-11-13,Mediano,29.5,American Staffordshire,De raza,Sí,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/42949,https://www.anaaweb.org/animals/image/42949?field=image_1920,"Anterior Siguiente 1 / 12 Adóptame Apadríname Comparte a GOKU GOKU Información Básica Especie Perro Raza American Staffordshire Sexo Macho Tamaño Mediano Peso 29.5 kg Pelo Corto Color Blanco / Negro Fecha de nacimiento 13/11/2018 Esterilizado Sí Carácter y Compatibilidad Carácter: Adorablemente alegre Sobre mí Goku es de los perros más divertidos y simpáticos que tenemos en el Centro de Adopción. Es un perrito especial, agradecido, noble y con un puntito de locura que lo hace aún más adorable. Siempre nos recibe moviendo el rabito y se pone muy alegre al vernos entrar. Disfruta cada visita y agradece cada caricia. Pasea con gusto y ritmo, atendiendo siempre a las indicaciones de su paseador, al que mirará con devoción para conseguir una chuche rica. También es juguetón y disfruta de los mordedores. Padrinos Marina Gil Cecilia y Luis Ver más animales Ayuda a GOKU Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-goku
9,Mufi,Macho,5 años,60,Adulta,2021-08-28,Mediano,31.5,Staffordshire Bull Terrier,De raza,Sí,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/43417,https://www.anaaweb.org/animals/image/43417?field=image_1920,"Anterior Siguiente 1 / 8 Adóptame Apadríname Comparte a MUFI MUFI Información Básica Especie Perro Raza Staffordshire Bull Terrier Sexo Macho Tamaño Mediano Peso 31.5 kg Pelo Corto Color Atigrado / Blanco Fecha de nacimiento 29/08/2021 Esterilizado Sí Carácter y Compatibilidad Carácter: No existe perro más bueno. Bueno con perros Sobre mí Nadie puede atreverse a decir que Mufi es potencialmente peligroso. Es el perro más noble y bueno que tenemos actualmente en adopción. Es sociable y permisivo con perros, tanto machos como hembras. Pasea fenomenal y adora a las personas. Enseguida se pone pancita arriba para que le rasques la barriga. Le gustan los besuqueos y carantoñas. Mufi es sensible y especial. Nos duele saber que sigue en un Centro de Adopción, únicamente, por su raza. Atrévete a ver más allá de su físico y déjate enamorar por Mufi. Padrinos Enma, Lucas y Diego Ver más animales Ayuda a MUFI Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-mufi
7,Anuk Fapam,Hembra,4 años y 3 m,51,Adulta,2022-05-28,Grande,41,Mestizo,Mestiza,No,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Adoptada,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/43697,https://www.anaaweb.org/animals/image/43697?field=image_1920,"Adóptame Apadríname Comparte a ANUK FAPAM ANUK FAPAM ¡Adoptado! Información Básica Especie Perro Raza Mestizo Sexo Hembra Tamaño Grande Peso 41.0 kg Pelo Medio Color Arlequín Fecha de nacimiento 28/05/2022 Esterilizado Sí Carácter y Compatibilidad Carácter: Divertida, noble y especial Sobre mí Anuk alegrará la vida a la familia que la adopte, sin ninguna duda. Ella fue rescatada después de haber estado años atada. A pesar de ello, Anuk es una luchadora y es muy disfrutona. Anuk pasea genial, se lleva bien con otros perros y nada le gusta más que las caricias y los mimos. Anuk es una perrita sensible a movimientos bruscos, a pesar de que ella misma tiene un cuerpo desgarbado y gracioso. Sabemos que, en un hogar tranquilo y en el que se sienta segura, será la perrita que saque una sonrisa diaria a su familia. Anuk lo tiene todo para ser adoptada y formar parte de una familia, solo necesita que alguien se fije en ella. Padrinos Carlos A. Vivas Ver más animales Ayuda a ANUK FAPAM Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-anuk-fapam
7,Brook,Macho,2 años y 3 m,27,Joven,2024-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/brook/,https://kerubi.es/wp-content/uploads/2024/05/914994a2-ee51-41b8-8e51-972fa51fa484.jpg,"BROOK? Este guapísimo nene es Brook, una preciosidad de animalito y un perro 10? nuestro guaperas es medianito, jovencito y con unas ganas tremendas de encontrar una familia que lo llene de felicidad. Es muy muy sociable con las personas y le encanta pasear, lo hace super bien, y también jugar con su pelotita. Es enérgico y activo, y tan solo necesita un ángel con quien compartir su vida… ¿Te animas? ??? También es super sociable con otros perretes y le encanta socializar. Te animas a ampliar tu familia con nuestro Brook? Fotografía realizada por nuestro gran fotógrafo de confianza Enrique Llacer ? ?655685859 ✉️ [email protected] Está en Burjassot, Valencia. Se da en adopción chipado, vacunado, desparasitado y castrado. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:brook
7,Grelo,Macho,2 años y 3 m,27,Joven,2024-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/grelo/,https://kerubi.es/wp-content/uploads/2024/05/c76ed207-1163-4bc5-9107-ddc763cb03a9.jpg,"GRELO? Este perrete apareció hace poquito abandonado y necesitamos para él un buen hogar donde logre recuperar la felicidad que tanto merece? Grelo es un perrete jóven, amoroso y muy bueno. Con las personas es super cariñoso y con los perretes todavía está en período de sociabilización. Si quieres ampliar tu familia con este bombón no lo dudes y contáctanos?❤ ?655685859 ✉️ [email protected] Esta en Burjassot, Valencia. Se da en adopción chipado, vacunado, desparasitado y castrado. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:grelo
7,Jalú,Macho,2 años y 3 m,27,Joven,2024-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/jalu/,https://kerubi.es/wp-content/uploads/2024/05/17399337-b9b6-4f2a-97e1-cf9a9293543c.jpg,"JALÚ❤ Este precioso cachorrito apareció abandonado a su suerte y buscamos para él una buena familia en la que confíe, ame y sea feliz toda su vida? Jalú es todo un buenazo, apto con todos los perros, un amor con las personas y los nenes peques y, como cachorro que es, juguetón y activo. Es muy listo y cariñoso y le encanta estar rodeado de muuucho amor?? Anímate, conócelo y ya no querrás separarte de él ? ?655685859✉️ [email protected] Está en Burjassot, Valencia. Se da en adopción chipado, vacunado, desparasitado y castrado. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:jalu
7,Valiente,Macho,2 años y 3 m,27,Joven,2024-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/valiente/,https://kerubi.es/wp-content/uploads/2024/05/eca6af30-f734-4bea-8d93-6e5e274cee10.jpg,"VALIENTE? ?Este pequeñito es Valiente, un abuelete lleno de dulzura. Tiene una historia triste tras él y 14 añazos de amor, y lo que le queda para ser feliz a tu lado… ?Valiente es uno de esos perretes que emociona estar a su lado. Es tan bueno, cariñoso y alegre que te enamorará. Le apasiona estar con las personas y recibir todos los mimos que merece. ??Es apto tanto con perretes como con gatetes. El fiel compañero y amigo que siempre estará a tu lado. ?Dale una oportunidad…¡Pon un abuelito en tu vida, te lo agradecerá por siempre! ?655685859 ✉️ [email protected] ?www.protectoraburjassot.com Está en Burjassot, Valencia. Se da en adopción chipado, vacunado, desparasitado y castrado. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:valiente
6,Coco,Macho,11 años y 3 m,135,Senior,2015-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/coco-4/,https://kerubi.es/wp-content/uploads/2024/05/899c8314-c816-4208-bda7-4d63bed96090.jpg,"COCO NECESITA ACOGIDA? Coco es un perrete preciosísimo, negro como la noche y todo un buenazo, que necesita un buen hogar donde ser todo lo feliz que merece ser?? Nuestro principito es apto con perros, se lleva genial con todos y enseguida se pone a jugar e interactuar con ellos, es muy sociable. También es muy simpático, cariñoso y un amor de perrete de 9 añitos que solo quiere ser feliz? ¿Te animas a ampliar tu familia con él? Te lo agradecerá por siempre? ?655685859 ✉️ [email protected] Está en Burjassot, Valencia. Se da en adopción chipado, vacunado, desparasitado y castrado. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:coco-4
6,Dimon,Macho,5 años y 3 m,63,Adulta,2021-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/dimon/,https://kerubi.es/wp-content/uploads/2024/05/e12f2e9b-9432-45f7-abc4-407cd3014d57.jpg,"DIMON? Este angelito guapo es Dimón, un nene precioso, pastor alemán, que necesita una nueva oportunidad ???? Dimón tiene unos 3 añitos y es super amoroso y le encanta estar con las personas. Es un amor de nene y muy dulce y bueno? También es sociable con hembras y con machos tranquilotes. Necesita una familia que se enamore de él, lo adopte y le cambie la vida para siempre. Él lo agradecerá con todo el amor que tiene para dar… ? Fotografía realizada por nuestro gran fotógrafo de confianza Enrique Llacer ? ?655685859 ✉️ [email protected] Está en Burjassot, Valencia. Se da en adopción chipado, vacunado, desparasitado y castrado. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:dimon
6,Taito,Macho,4 años y 3 m,51,Adulta,2022-05-01,Mediano,,Mestizo,Mestiza,No,Valencia,Provincia vecina,Valencia,Sociedad Protectora Animales de Burjassot (SPAB),,Adoptada,No,,Sí,Sí,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/taito/,https://kerubi.es/wp-content/uploads/2024/05/7aeda201-fb96-410e-84d5-dc6765c29589.jpg,"TAITO? Taito es un perro buenísimo de 2 añitos aproximadamente, para el que buscamos el mejor de los hogares? Nuestro grandullón apareció abandonado a su suerte y aún así sigue con esa alegría que lo caracteriza y la que nos enamoró? Taito es un perro activo, muuuy buenazo y cariñoso…le encanta el contacto humano, que lo quieran y den muchos mimos? con otros perros es bastante sociable. Si quieres conocer a nuestra belleza no dudes en contactarnos. Fotografía realizada por nuestro gran fotógrafo de confianza Enrique Llacer ? ?655685859 ✉️ [email protected] Está en Burjassot, se da en adopción chipado, vacunado, desparasitado y castrado. «Un país se puede juzgar por la forma en que trata a sus animales»",kerubi:taito
